salt,bank,client,target,train_half,eval_half,policy,selected,predicted_argmax
T013-S0,A,84,gaussian_blur,0,1,mismatch_13,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,84,gaussian_blur,0,1,mismatch_23,contrast_low,"[""contrast_low""]"
T013-S0,A,84,gaussian_blur,0,1,mismatch_37,contrast_low,"[""contrast_low""]"
T013-S0,A,84,gaussian_blur,0,1,mismatch_41,contrast_low,"[""contrast_low""]"
T013-S0,A,84,gaussian_blur,0,1,mismatch_53,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,84,gaussian_blur,0,1,mismatch_71,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,84,gaussian_blur,0,1,mismatch_89,brightness_dark,"[""brightness_dark""]"
T013-S0,A,84,gaussian_blur,0,1,zero,clean,"[""clean""]"
T013-S0,A,84,gaussian_blur,0,1,true_state,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,84,gaussian_blur,0,1,full_query_oracle,clean,"[""clean""]"
T013-S0,A,84,gaussian_blur,0,1,half_oracle,clean,"[""clean""]"
T013-S0,A,85,clean,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,clean,0,1,context_only,clean,"[""clean"", ""brightness_dark"", ""contrast_low"", ""gaussian_noise"", ""gaussian_blur""]"
T013-S0,A,85,clean,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,clean,0,1,mismatch_7,contrast_low,"[""contrast_low""]"
T013-S0,A,85,clean,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,clean,0,1,mismatch_23,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,clean,0,1,mismatch_37,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,85,clean,0,1,mismatch_41,clean,"[""clean""]"
T013-S0,A,85,clean,0,1,mismatch_53,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,85,clean,0,1,mismatch_71,clean,"[""clean""]"
T013-S0,A,85,clean,0,1,mismatch_89,clean,"[""clean""]"
T013-S0,A,85,clean,0,1,zero,clean,"[""clean""]"
T013-S0,A,85,clean,0,1,true_state,clean,"[""clean""]"
T013-S0,A,85,clean,0,1,full_query_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,clean,0,1,half_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,brightness_dark,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,brightness_dark,0,1,context_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,brightness_dark,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,brightness_dark,0,1,mismatch_7,contrast_low,"[""contrast_low""]"
T013-S0,A,85,brightness_dark,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,brightness_dark,0,1,mismatch_23,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,brightness_dark,0,1,mismatch_37,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,85,brightness_dark,0,1,mismatch_41,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,85,brightness_dark,0,1,mismatch_53,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,85,brightness_dark,0,1,mismatch_71,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,brightness_dark,0,1,mismatch_89,clean,"[""clean""]"
T013-S0,A,85,brightness_dark,0,1,zero,clean,"[""clean""]"
T013-S0,A,85,brightness_dark,0,1,true_state,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,brightness_dark,0,1,full_query_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,brightness_dark,0,1,half_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,contrast_low,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,contrast_low,0,1,context_only,contrast_low,"[""contrast_low""]"
T013-S0,A,85,contrast_low,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,contrast_low,0,1,mismatch_7,contrast_low,"[""contrast_low""]"
T013-S0,A,85,contrast_low,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,contrast_low,0,1,mismatch_23,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,contrast_low,0,1,mismatch_37,contrast_low,"[""contrast_low""]"
T013-S0,A,85,contrast_low,0,1,mismatch_41,clean,"[""clean""]"
T013-S0,A,85,contrast_low,0,1,mismatch_53,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,85,contrast_low,0,1,mismatch_71,contrast_low,"[""contrast_low""]"
T013-S0,A,85,contrast_low,0,1,mismatch_89,clean,"[""clean""]"
T013-S0,A,85,contrast_low,0,1,zero,clean,"[""clean""]"
T013-S0,A,85,contrast_low,0,1,true_state,contrast_low,"[""contrast_low""]"
T013-S0,A,85,contrast_low,0,1,full_query_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,contrast_low,0,1,half_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,gaussian_noise,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,gaussian_noise,0,1,context_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,gaussian_noise,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,gaussian_noise,0,1,mismatch_7,contrast_low,"[""contrast_low""]"
T013-S0,A,85,gaussian_noise,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,gaussian_noise,0,1,mismatch_23,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,gaussian_noise,0,1,mismatch_37,clean,"[""clean""]"
T013-S0,A,85,gaussian_noise,0,1,mismatch_41,clean,"[""clean""]"
T013-S0,A,85,gaussian_noise,0,1,mismatch_53,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,85,gaussian_noise,0,1,mismatch_71,clean,"[""clean""]"
T013-S0,A,85,gaussian_noise,0,1,mismatch_89,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,85,gaussian_noise,0,1,zero,clean,"[""clean""]"
T013-S0,A,85,gaussian_noise,0,1,true_state,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,85,gaussian_noise,0,1,full_query_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,gaussian_noise,0,1,half_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,gaussian_blur,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,gaussian_blur,0,1,context_only,contrast_low,"[""contrast_low""]"
T013-S0,A,85,gaussian_blur,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,gaussian_blur,0,1,mismatch_7,contrast_low,"[""contrast_low""]"
T013-S0,A,85,gaussian_blur,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,gaussian_blur,0,1,mismatch_23,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,gaussian_blur,0,1,mismatch_37,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,85,gaussian_blur,0,1,mismatch_41,clean,"[""clean""]"
T013-S0,A,85,gaussian_blur,0,1,mismatch_53,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,85,gaussian_blur,0,1,mismatch_71,contrast_low,"[""contrast_low""]"
T013-S0,A,85,gaussian_blur,0,1,mismatch_89,clean,"[""clean""]"
T013-S0,A,85,gaussian_blur,0,1,zero,clean,"[""clean""]"
T013-S0,A,85,gaussian_blur,0,1,true_state,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,85,gaussian_blur,0,1,full_query_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,85,gaussian_blur,0,1,half_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,clean,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,clean,0,1,context_only,clean,"[""clean"", ""brightness_dark"", ""contrast_low"", ""gaussian_noise"", ""gaussian_blur""]"
T013-S0,A,86,clean,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,clean,0,1,mismatch_7,contrast_low,"[""contrast_low""]"
T013-S0,A,86,clean,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,clean,0,1,mismatch_23,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,clean,0,1,mismatch_37,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,86,clean,0,1,mismatch_41,contrast_low,"[""contrast_low""]"
T013-S0,A,86,clean,0,1,mismatch_53,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,86,clean,0,1,mismatch_71,clean,"[""clean""]"
T013-S0,A,86,clean,0,1,mismatch_89,clean,"[""clean""]"
T013-S0,A,86,clean,0,1,zero,clean,"[""clean""]"
T013-S0,A,86,clean,0,1,true_state,clean,"[""clean""]"
T013-S0,A,86,clean,0,1,full_query_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,clean,0,1,half_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,brightness_dark,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,brightness_dark,0,1,context_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,brightness_dark,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,brightness_dark,0,1,mismatch_7,contrast_low,"[""contrast_low""]"
T013-S0,A,86,brightness_dark,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,brightness_dark,0,1,mismatch_23,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,brightness_dark,0,1,mismatch_37,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,brightness_dark,0,1,mismatch_41,contrast_low,"[""contrast_low""]"
T013-S0,A,86,brightness_dark,0,1,mismatch_53,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,86,brightness_dark,0,1,mismatch_71,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,brightness_dark,0,1,mismatch_89,contrast_low,"[""contrast_low""]"
T013-S0,A,86,brightness_dark,0,1,zero,clean,"[""clean""]"
T013-S0,A,86,brightness_dark,0,1,true_state,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,brightness_dark,0,1,full_query_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,brightness_dark,0,1,half_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,contrast_low,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,contrast_low,0,1,context_only,contrast_low,"[""contrast_low""]"
T013-S0,A,86,contrast_low,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,contrast_low,0,1,mismatch_7,contrast_low,"[""contrast_low""]"
T013-S0,A,86,contrast_low,0,1,mismatch_13,contrast_low,"[""contrast_low""]"
T013-S0,A,86,contrast_low,0,1,mismatch_23,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,contrast_low,0,1,mismatch_37,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,86,contrast_low,0,1,mismatch_41,contrast_low,"[""contrast_low""]"
T013-S0,A,86,contrast_low,0,1,mismatch_53,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,86,contrast_low,0,1,mismatch_71,contrast_low,"[""contrast_low""]"
T013-S0,A,86,contrast_low,0,1,mismatch_89,contrast_low,"[""contrast_low""]"
T013-S0,A,86,contrast_low,0,1,zero,clean,"[""clean""]"
T013-S0,A,86,contrast_low,0,1,true_state,contrast_low,"[""contrast_low""]"
T013-S0,A,86,contrast_low,0,1,full_query_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,contrast_low,0,1,half_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,gaussian_noise,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,gaussian_noise,0,1,context_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,gaussian_noise,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,gaussian_noise,0,1,mismatch_7,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,gaussian_noise,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,gaussian_noise,0,1,mismatch_23,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,gaussian_noise,0,1,mismatch_37,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,86,gaussian_noise,0,1,mismatch_41,contrast_low,"[""contrast_low""]"
T013-S0,A,86,gaussian_noise,0,1,mismatch_53,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,86,gaussian_noise,0,1,mismatch_71,clean,"[""clean""]"
T013-S0,A,86,gaussian_noise,0,1,mismatch_89,clean,"[""clean""]"
T013-S0,A,86,gaussian_noise,0,1,zero,clean,"[""clean""]"
T013-S0,A,86,gaussian_noise,0,1,true_state,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,86,gaussian_noise,0,1,full_query_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,gaussian_noise,0,1,half_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,gaussian_blur,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,gaussian_blur,0,1,context_only,contrast_low,"[""contrast_low""]"
T013-S0,A,86,gaussian_blur,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,gaussian_blur,0,1,mismatch_7,contrast_low,"[""contrast_low""]"
T013-S0,A,86,gaussian_blur,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,gaussian_blur,0,1,mismatch_23,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,gaussian_blur,0,1,mismatch_37,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,86,gaussian_blur,0,1,mismatch_41,contrast_low,"[""contrast_low""]"
T013-S0,A,86,gaussian_blur,0,1,mismatch_53,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,86,gaussian_blur,0,1,mismatch_71,contrast_low,"[""contrast_low""]"
T013-S0,A,86,gaussian_blur,0,1,mismatch_89,contrast_low,"[""contrast_low""]"
T013-S0,A,86,gaussian_blur,0,1,zero,clean,"[""clean""]"
T013-S0,A,86,gaussian_blur,0,1,true_state,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,86,gaussian_blur,0,1,full_query_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,86,gaussian_blur,0,1,half_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,clean,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,clean,0,1,context_only,clean,"[""clean"", ""brightness_dark"", ""contrast_low"", ""gaussian_noise"", ""gaussian_blur""]"
T013-S0,A,87,clean,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,clean,0,1,mismatch_7,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,clean,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,clean,0,1,mismatch_23,gaussian_noise,"[""gaussian_noise"", ""gaussian_blur""]"
T013-S0,A,87,clean,0,1,mismatch_37,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,clean,0,1,mismatch_41,clean,"[""clean"", ""gaussian_noise""]"
T013-S0,A,87,clean,0,1,mismatch_53,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,87,clean,0,1,mismatch_71,clean,"[""clean"", ""brightness_dark"", ""contrast_low"", ""gaussian_noise"", ""gaussian_blur""]"
T013-S0,A,87,clean,0,1,mismatch_89,clean,"[""clean""]"
T013-S0,A,87,clean,0,1,zero,clean,"[""clean""]"
T013-S0,A,87,clean,0,1,true_state,clean,"[""clean""]"
T013-S0,A,87,clean,0,1,full_query_oracle,clean,"[""clean"", ""gaussian_noise""]"
T013-S0,A,87,clean,0,1,half_oracle,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,87,brightness_dark,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,brightness_dark,0,1,context_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,brightness_dark,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,brightness_dark,0,1,mismatch_7,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,brightness_dark,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,brightness_dark,0,1,mismatch_23,contrast_low,"[""contrast_low""]"
T013-S0,A,87,brightness_dark,0,1,mismatch_37,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,brightness_dark,0,1,mismatch_41,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,87,brightness_dark,0,1,mismatch_53,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,brightness_dark,0,1,mismatch_71,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,brightness_dark,0,1,mismatch_89,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,87,brightness_dark,0,1,zero,clean,"[""clean""]"
T013-S0,A,87,brightness_dark,0,1,true_state,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,brightness_dark,0,1,full_query_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,brightness_dark,0,1,half_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,contrast_low,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,contrast_low,0,1,context_only,contrast_low,"[""contrast_low""]"
T013-S0,A,87,contrast_low,0,1,two_factor,contrast_low,"[""contrast_low""]"
T013-S0,A,87,contrast_low,0,1,mismatch_7,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,contrast_low,0,1,mismatch_13,contrast_low,"[""contrast_low""]"
T013-S0,A,87,contrast_low,0,1,mismatch_23,contrast_low,"[""contrast_low""]"
T013-S0,A,87,contrast_low,0,1,mismatch_37,contrast_low,"[""contrast_low""]"
T013-S0,A,87,contrast_low,0,1,mismatch_41,contrast_low,"[""contrast_low""]"
T013-S0,A,87,contrast_low,0,1,mismatch_53,contrast_low,"[""contrast_low""]"
T013-S0,A,87,contrast_low,0,1,mismatch_71,contrast_low,"[""contrast_low""]"
T013-S0,A,87,contrast_low,0,1,mismatch_89,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,87,contrast_low,0,1,zero,clean,"[""clean""]"
T013-S0,A,87,contrast_low,0,1,true_state,contrast_low,"[""contrast_low""]"
T013-S0,A,87,contrast_low,0,1,full_query_oracle,contrast_low,"[""contrast_low""]"
T013-S0,A,87,contrast_low,0,1,half_oracle,contrast_low,"[""contrast_low""]"
T013-S0,A,87,gaussian_noise,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,gaussian_noise,0,1,context_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,gaussian_noise,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,gaussian_noise,0,1,mismatch_7,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,gaussian_noise,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,gaussian_noise,0,1,mismatch_23,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,87,gaussian_noise,0,1,mismatch_37,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,gaussian_noise,0,1,mismatch_41,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,87,gaussian_noise,0,1,mismatch_53,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,gaussian_noise,0,1,mismatch_71,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,gaussian_noise,0,1,mismatch_89,clean,"[""clean""]"
T013-S0,A,87,gaussian_noise,0,1,zero,clean,"[""clean""]"
T013-S0,A,87,gaussian_noise,0,1,true_state,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,87,gaussian_noise,0,1,full_query_oracle,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,87,gaussian_noise,0,1,half_oracle,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,87,gaussian_blur,0,1,client_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,gaussian_blur,0,1,context_only,contrast_low,"[""contrast_low""]"
T013-S0,A,87,gaussian_blur,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,gaussian_blur,0,1,mismatch_7,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,gaussian_blur,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,gaussian_blur,0,1,mismatch_23,contrast_low,"[""contrast_low""]"
T013-S0,A,87,gaussian_blur,0,1,mismatch_37,contrast_low,"[""contrast_low""]"
T013-S0,A,87,gaussian_blur,0,1,mismatch_41,clean,"[""clean""]"
T013-S0,A,87,gaussian_blur,0,1,mismatch_53,contrast_low,"[""contrast_low""]"
T013-S0,A,87,gaussian_blur,0,1,mismatch_71,contrast_low,"[""contrast_low""]"
T013-S0,A,87,gaussian_blur,0,1,mismatch_89,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,87,gaussian_blur,0,1,zero,clean,"[""clean""]"
T013-S0,A,87,gaussian_blur,0,1,true_state,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,87,gaussian_blur,0,1,full_query_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,87,gaussian_blur,0,1,half_oracle,contrast_low,"[""contrast_low"", ""gaussian_noise""]"
T013-S0,A,88,clean,0,1,client_only,clean,"[""clean"", ""gaussian_noise""]"
T013-S0,A,88,clean,0,1,context_only,clean,"[""clean"", ""brightness_dark"", ""contrast_low"", ""gaussian_noise"", ""gaussian_blur""]"
T013-S0,A,88,clean,0,1,two_factor,clean,"[""clean"", ""gaussian_noise""]"
T013-S0,A,88,clean,0,1,mismatch_7,clean,"[""clean"", ""contrast_low"", ""gaussian_blur""]"
T013-S0,A,88,clean,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,88,clean,0,1,mismatch_23,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,88,clean,0,1,mismatch_37,clean,"[""clean"", ""gaussian_blur""]"
T013-S0,A,88,clean,0,1,mismatch_41,contrast_low,"[""contrast_low""]"
T013-S0,A,88,clean,0,1,mismatch_53,brightness_dark,"[""brightness_dark""]"
T013-S0,A,88,clean,0,1,mismatch_71,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,88,clean,0,1,mismatch_89,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,88,clean,0,1,zero,clean,"[""clean""]"
T013-S0,A,88,clean,0,1,true_state,clean,"[""clean""]"
T013-S0,A,88,clean,0,1,full_query_oracle,clean,"[""clean"", ""gaussian_noise""]"
T013-S0,A,88,clean,0,1,half_oracle,gaussian_blur,"[""gaussian_blur""]"
T013-S0,A,88,brightness_dark,0,1,client_only,clean,"[""clean"", ""gaussian_noise""]"
T013-S0,A,88,brightness_dark,0,1,context_only,brightness_dark,"[""brightness_dark""]"
T013-S0,A,88,brightness_dark,0,1,two_factor,brightness_dark,"[""brightness_dark""]"
T013-S0,A,88,brightness_dark,0,1,mismatch_7,contrast_low,"[""contrast_low""]"
T013-S0,A,88,brightness_dark,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,88,brightness_dark,0,1,mismatch_23,clean,"[""clean""]"
T013-S0,A,88,brightness_dark,0,1,mismatch_37,contrast_low,"[""contrast_low""]"
T013-S0,A,88,brightness_dark,0,1,mismatch_41,contrast_low,"[""contrast_low""]"
T013-S0,A,88,brightness_dark,0,1,mismatch_53,brightness_dark,"[""brightness_dark""]"
T013-S0,A,88,brightness_dark,0,1,mismatch_71,contrast_low,"[""contrast_low""]"
T013-S0,A,88,brightness_dark,0,1,mismatch_89,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,88,brightness_dark,0,1,zero,clean,"[""clean""]"
T013-S0,A,88,brightness_dark,0,1,true_state,brightness_dark,"[""brightness_dark""]"
T013-S0,A,88,brightness_dark,0,1,full_query_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,88,brightness_dark,0,1,half_oracle,brightness_dark,"[""brightness_dark""]"
T013-S0,A,88,contrast_low,0,1,client_only,clean,"[""clean"", ""gaussian_noise""]"
T013-S0,A,88,contrast_low,0,1,context_only,contrast_low,"[""contrast_low""]"
T013-S0,A,88,contrast_low,0,1,two_factor,clean,"[""clean""]"
T013-S0,A,88,contrast_low,0,1,mismatch_7,contrast_low,"[""contrast_low""]"
T013-S0,A,88,contrast_low,0,1,mismatch_13,brightness_dark,"[""brightness_dark""]"
T013-S0,A,88,contrast_low,0,1,mismatch_23,gaussian_noise,"[""gaussian_noise""]"
T013-S0,A,88,contrast_low,0,1,mismatch_37,contrast_low,"[""contrast_low""]"
T013-S0,A,88,contrast_low,0,1,mismatch_41,contrast_low,"[""contrast_low""]"
T013-S0,A,88,contrast_low,0,1,mismatch_53,contrast_low,"[""contrast_low""]"
T013-S0,A,88,contrast_low,0,1,mismatch_71,contrast_low,"[""contrast_low""]"
